"age_group","symptom date","cases","deaths","confirmed_case_hospitalization","cases_cum","death_cum","moving_avg_cases","moving_avg_deaths"
"60-69 years","2020-04-10","142","13","26","3167","151","113.714285714285","8.57142857142857"
"60-69 years","2020-04-11","71","3","28","3238","154","110.571428571428","7.57142857142857"
"60-69 years","2020-04-12","64","11","22","3302","165","111.857142857142","7.85714285714285"
"60-69 years","2020-04-13","127","4","34","3429","169","107.714285714285","7.28571428571428"
"60-69 years","2020-04-14","113","7","30","3542","176","108.714285714285","7.42857142857143"
"60-69 years","2020-04-15","124","7","25","3666","183","111.285714285714","7.28571428571428"
"60-69 years","2020-04-16","119","9","24","3785","192","108.571428571428","7.71428571428571"
"60-69 years","2020-04-17","118","6","30","3903","198","105.142857142857","6.71428571428571"
"60-69 years","2020-04-18","59","2","29","3962","200","103.428571428571","6.57142857142857"
"60-69 years","2020-04-19","75","8","25","4037","208","105","6.14285714285714"
"60-69 years","2020-04-20","143","9","33","4180","217","107.285714285714","6.85714285714285"
"60-69 years","2020-04-21","134","6","23","4314","223","110.285714285714","6.71428571428571"
"60-69 years","2020-04-22","124","8","32","4438","231","110.285714285714","6.85714285714285"
"60-69 years","2020-04-23","86","8","31","4524","239","105.571428571428","6.71428571428571"
"60-69 years","2020-04-24","99","7","21","4623","246","102.857142857142","6.85714285714285"
"60-69 years","2020-04-25","66","11","15","4689","257","103.857142857142","8.14285714285714"
"60-69 years","2020-04-26","45","6","16","4734","263","99.5714285714285","7.85714285714285"
"60-69 years","2020-04-27","113","13","25","4847","276","95.2857142857143","8.42857142857143"
"60-69 years","2020-04-28","123","11","22","4970","287","93.7142857142857","9.14285714285714"
"60-69 years","2020-04-29","103","5","26","5073","292","90.7142857142857","8.71428571428571"
"60-69 years","2020-04-30","117","10","22","5190","302","95.1428571428571","9"
"60-69 years","2020-05-01","116","10","14","5306","312","97.5714285714285","9.42857142857143"
"60-69 years","2020-05-02","49","4","13","5355","316","95.1428571428571","8.42857142857143"
"60-69 years","2020-05-03","33","5","13","5388","321","93.4285714285714","8.28571428571428"
"60-69 years","2020-05-04","80","6","24","5468","327","88.7142857142857","7.28571428571428"
"60-69 years","2020-05-05","73","8","13","5541","335","81.5714285714285","6.85714285714285"
"60-69 years","2020-05-06","80","3","12","5621","338","78.2857142857143","6.57142857142857"
"60-69 years","2020-05-07","84","2","8","5705","340","73.5714285714285","5.42857142857142"
"60-69 years","2020-05-08","94","8","21","5799","348","70.4285714285714","5.14285714285714"
"60-69 years","2020-05-09","44","7","9","5843","355","69.7142857142857","5.57142857142857"
"60-69 years","2020-05-10","47","7","13","5890","362","71.7142857142857","5.85714285714285"
"60-69 years","2020-05-11","111","5","14","6001","367","76.1428571428571","5.71428571428571"
"60-69 years","2020-05-12","112","8","9","6113","375","81.7142857142857","5.71428571428571"
"60-69 years","2020-05-13","107","4","16","6220","379","85.5714285714285","5.85714285714285"
"60-69 years","2020-05-14","102","3","19","6322","382","88.1428571428571","6"
"60-69 years","2020-05-15","104","2","15","6426","384","89.5714285714285","5.14285714285714"
"60-69 years","2020-05-16","75","2","14","6501","386","94","4.42857142857142"
"60-69 years","2020-05-17","42","3","9","6543","389","93.2857142857143","3.85714285714285"
"60-69 years","2020-05-18","107","8","14","6650","397","92.7142857142857","4.28571428571428"
"60-69 years","2020-05-19","68","3","11","6718","400","86.4285714285714","3.57142857142857"
"60-69 years","2020-05-20","69","4","13","6787","404","81","3.57142857142857"
"60-69 years","2020-05-21","63","6","12","6850","410","75.4285714285714","4"
"60-69 years","2020-05-22","70","5","20","6920","415","70.5714285714285","4.42857142857142"
"60-69 years","2020-05-23","44","3","9","6964","418","66.1428571428571","4.57142857142857"
"60-69 years","2020-05-24","33","5","13","6997","423","64.8571428571428","4.85714285714285"
"60-69 years","2020-05-25","59","3","9","7056","426","58","4.14285714285714"
"60-69 years","2020-05-26","100","5","14","7156","431","62.5714285714285","4.42857142857142"
"60-69 years","2020-05-27","76","3","16","7232","434","63.5714285714285","4.28571428571428"
"60-69 years","2020-05-28","89","2","19","7321","436","67.2857142857143","3.71428571428571"
"60-69 years","2020-05-29","98","7","17","7419","443","71.2857142857143","4"
"60-69 years","2020-05-30","59","3","10","7478","446","73.4285714285714","4"
"60-69 years","2020-05-31","38","5","14","7516","451","74.1428571428571","4"
"60-69 years","2020-06-01","147","2","10","7663","453","86.7142857142857","3.85714285714285"
"60-69 years","2020-06-02","96","3","17","7759","456","86.1428571428571","3.57142857142857"
"60-69 years","2020-06-03","77","6","16","7836","462","86.2857142857143","4"
"60-69 years","2020-06-04","107","2","16","7943","464","88.8571428571428","4"
"60-69 years","2020-06-05","94","2","18","8037","466","88.2857142857143","3.28571428571428"
"60-69 years","2020-06-06","72","2","13","8109","468","90.1428571428571","3.14285714285714"
"60-69 years","2020-06-07","53","5","18","8162","473","92.2857142857143","3.14285714285714"
"60-69 years","2020-06-08","129","4","17","8291","477","89.7142857142857","3.42857142857142"
"60-69 years","2020-06-09","88","3","16","8379","480","88.5714285714285","3.42857142857142"
"60-69 years","2020-06-10","102","5","20","8481","485","92.1428571428571","3.28571428571428"
"60-69 years","2020-06-11","106","3","18","8587","488","92","3.42857142857142"
"60-69 years","2020-06-12","91","2","18","8678","490","91.5714285714285","3.42857142857142"
"60-69 years","2020-06-13","75","3","15","8753","493","92","3.57142857142857"
"60-69 years","2020-06-14","65","1","23","8818","494","93.7142857142857","3"
"60-69 years","2020-06-15","152","2","22","8970","496","97","2.71428571428571"
"60-69 years","2020-06-16","138","5","16","9108","501","104.142857142857","3"
"60-69 years","2020-06-17","123","5","17","9231","506","107.142857142857","3"
"60-69 years","2020-06-18","140","4","27","9371","510","112","3.14285714285714"
"60-69 years","2020-06-19","109","3","22","9480","513","114.571428571428","3.28571428571428"
"60-69 years","2020-06-20","117","4","22","9597","517","120.571428571428","3.42857142857142"
"60-69 years","2020-06-21","93","2","14","9690","519","124.571428571428","3.57142857142857"
"60-69 years","2020-06-22","189","4","32","9879","523","129.857142857142","3.85714285714285"
"60-69 years","2020-06-23","262","4","26","10141","527","147.571428571428","3.71428571428571"
"60-69 years","2020-06-24","179","5","26","10320","532","155.571428571428","3.71428571428571"
"60-69 years","2020-06-25","176","2","32","10496","534","160.714285714285","3.42857142857142"
"60-69 years","2020-06-26","216","1","21","10712","535","176","3.14285714285714"
"60-69 years","2020-06-27","170","3","22","10882","538","183.571428571428","3"
"60-69 years","2020-06-28","127","4","23","11009","542","188.428571428571","3.28571428571428"
"60-69 years","2020-06-29","320","2","48","11329","544","207.142857142857","3"
"60-69 years","2020-06-30","326","3","37","11655","547","216.285714285714","2.85714285714285"
"60-69 years","2020-07-01","352","10","39","12007","557","241","3.57142857142857"
"60-69 years","2020-07-02","344","0","45","12351","557","265","3.28571428571428"
"60-69 years","2020-07-03","269","2","49","12620","559","272.571428571428","3.42857142857142"
"60-69 years","2020-07-04","216","4","52","12836","563","279.142857142857","3.57142857142857"
"60-69 years","2020-07-05","200","5","42","13036","568","289.571428571428","3.71428571428571"
"60-69 years","2020-07-06","480","2","63","13516","570","312.428571428571","3.71428571428571"
"60-69 years","2020-07-07","427","8","60","13943","578","326.857142857142","4.42857142857142"
"60-69 years","2020-07-08","426","11","65","14369","589","337.428571428571","4.57142857142857"
"60-69 years","2020-07-09","423","12","51","14792","601","348.714285714285","6.28571428571428"
"60-69 years","2020-07-10","426","4","77","15218","605","371.142857142857","6.57142857142857"
"60-69 years","2020-07-11","274","6","65","15492","611","379.428571428571","6.85714285714285"
"60-69 years","2020-07-12","223","10","65","15715","621","382.714285714285","7.57142857142857"
"60-69 years","2020-07-13","479","1","84","16194","622","382.571428571428","7.42857142857143"
"60-69 years","2020-07-14","422","12","65","16616","634","381.857142857142","8"
"60-69 years","2020-07-15","436","10","67","17052","644","383.285714285714","7.85714285714285"
"60-69 years","2020-07-16","388","4","65","17440","648","378.285714285714","6.71428571428571"
"60-69 years","2020-07-17","359","9","67","17799","657","368.714285714285","7.42857142857143"
"60-69 years","2020-07-18","248","8","59","18047","665","365","7.71428571428571"
"60-69 years","2020-07-19","229","9","66","18276","674","365.857142857142","7.57142857142857"
"60-69 years","2020-07-20","428","13","95","18704","687","358.571428571428","9.28571428571428"
"60-69 years","2020-07-21","369","12","67","19073","699","351","9.28571428571428"
"60-69 years","2020-07-22","342","8","61","19415","707","337.571428571428","9"
"60-69 years","2020-07-23","316","18","66","19731","725","327.285714285714","11"
"60-69 years","2020-07-24","330","7","58","20061","732","323.142857142857","10.7142857142857"
"60-69 years","2020-07-25","260","12","58","20321","744","324.857142857142","11.2857142857142"
"60-69 years","2020-07-26","153","12","44","20474","756","314","11.7142857142857"
"60-69 years","2020-07-27","341","24","67","20815","780","301.571428571428","13.2857142857142"
"60-69 years","2020-07-28","348","11","73","21163","791","298.571428571428","13.1428571428571"
"60-69 years","2020-07-29","338","13","72","21501","804","298","13.8571428571428"
"60-69 years","2020-07-30","319","10","67","21820","814","298.428571428571","12.7142857142857"
"60-69 years","2020-07-31","323","18","55","22143","832","297.428571428571","14.2857142857142"
"60-69 years","2020-08-01","249","15","58","22392","847","295.857142857142","14.7142857142857"
"60-69 years","2020-08-02","184","15","39","22576","862","300.285714285714","15.1428571428571"
"60-69 years","2020-08-03","313","14","56","22889","876","296.285714285714","13.7142857142857"
"60-69 years","2020-08-04","335","17","42","23224","893","294.428571428571","14.5714285714285"
"60-69 years","2020-08-05","311","12","52","23535","905","290.571428571428","14.4285714285714"
"60-69 years","2020-08-06","264","28","43","23799","933","282.714285714285","17"
"60-69 years","2020-08-07","285","17","64","24084","950","277.285714285714","16.8571428571428"
"60-69 years","2020-08-08","181","13","54","24265","963","267.571428571428","16.5714285714285"
"60-69 years","2020-08-09","146","17","47","24411","980","262.142857142857","16.8571428571428"
"60-69 years","2020-08-10","323","13","56","24734","993","263.571428571428","16.7142857142857"
"60-69 years","2020-08-11","266","19","44","25000","1012","253.714285714285","17"
"60-69 years","2020-08-12","267","12","48","25267","1024","247.428571428571","17"
"60-69 years","2020-08-13","254","16","42","25521","1040","246","15.2857142857142"
"60-69 years","2020-08-14","260","10","39","25781","1050","242.428571428571","14.2857142857142"
"60-69 years","2020-08-15","167","14","36","25948","1064","240.428571428571","14.4285714285714"
"60-69 years","2020-08-16","156","20","41","26104","1084","241.857142857142","14.8571428571428"
"60-69 years","2020-08-17","231","14","51","26335","1098","228.714285714285","15"
"60-69 years","2020-08-18","226","11","26","26561","1109","223","13.8571428571428"
"60-69 years","2020-08-19","190","13","36","26751","1122","212","14"
"60-69 years","2020-08-20","209","16","47","26960","1138","205.571428571428","14"
"60-69 years","2020-08-21","233","15","38","27193","1153","201.714285714285","14.7142857142857"
"60-69 years","2020-08-22","112","13","30","27305","1166","193.857142857142","14.5714285714285"
"60-69 years","2020-08-23","115","11","21","27420","1177","188","13.2857142857142"
"60-69 years","2020-08-24","212","10","28","27632","1187","185.285714285714","12.7142857142857"
"60-69 years","2020-08-25","194","12","33","27826","1199","180.714285714285","12.8571428571428"
"60-69 years","2020-08-26","160","17","34","27986","1216","176.428571428571","13.4285714285714"
"60-69 years","2020-08-27","181","11","25","28167","1227","172.428571428571","12.7142857142857"
"60-69 years","2020-08-28","163","11","25","28330","1238","162.428571428571","12.1428571428571"
"60-69 years","2020-08-29","105","7","20","28435","1245","161.428571428571","11.2857142857142"
"60-69 years","2020-08-30","99","9","28","28534","1254","159.142857142857","11"
"60-69 years","2020-08-31","193","13","42","28727","1267","156.428571428571","11.4285714285714"
"60-69 years","2020-09-01","182","7","28","28909","1274","154.714285714285","10.7142857142857"
"60-69 years","2020-09-02","168","9","29","29077","1283","155.857142857142","9.57142857142857"
"60-69 years","2020-09-03","156","9","24","29233","1292","152.285714285714","9.28571428571428"
"60-69 years","2020-09-04","171","9","26","29404","1301","153.428571428571","9"
"60-69 years","2020-09-05","115","4","27","29519","1305","154.857142857142","8.57142857142857"
"60-69 years","2020-09-06","91","11","22","29610","1316","153.714285714285","8.85714285714285"
"60-69 years","2020-09-07","98","13","22","29708","1329","140.142857142857","8.85714285714285"
"60-69 years","2020-09-08","188","14","30","29896","1343","141","9.85714285714285"
"60-69 years","2020-09-09","164","14","23","30060","1357","140.428571428571","10.5714285714285"
"60-69 years","2020-09-10","167","5","23","30227","1362","142","10"
"60-69 years","2020-09-11","127","7","19","30354","1369","135.714285714285","9.71428571428571"
"60-69 years","2020-09-12","115","16","25","30469","1385","135.714285714285","11.4285714285714"
"60-69 years","2020-09-13","99","5","21","30568","1390","136.857142857142","10.5714285714285"
"60-69 years","2020-09-14","160","6","25","30728","1396","145.714285714285","9.57142857142857"
"60-69 years","2020-09-15","139","6","24","30867","1402","138.714285714285","8.42857142857143"
